,grupo_id,Initial_Liters,Final_Liters,Initial_mA,Final_mA,Consumed_Liters,label
2535,2535,60.1516551,70.446448,4.760331,4.81122,11.4317588,Stable
2536,2536,71.0659047,79.5424007,4.841201,4.89633,6.2651728,Stable
2537,2537,91.3819769,87.5442796,4.912551,4.89011,-3.300147,Stable
2538,2538,92.7262426,83.8609956,4.935551,4.899551,-5.1206762,Toilet flushing
2539,2539,99.1756067,75.8775788,4.947441,4.824221,-21.0629615,Toilet flushing
2540,2540,88.4546248,137.291551,4.90011,5.153551,43.2776213,Tank Refilling
2541,2541,144.6537962,148.8636634,5.196554,5.238779,7.601623,Stable
2542,2542,161.4489221,188.1137843,5.273551,5.423219,25.0761593,Stable
2543,2543,188.1593341,190.5751175,5.478331,5.460991,-6.0463716,Stable
2544,2544,197.3605333,195.3883645,5.489221,5.461,-0.209207,Stable
2545,2545,197.3729893,182.1976849,5.518441,5.404992,-16.6585145,Toilet flushing
2546,2546,191.3810826,323.1412636,5.460002,6.127554,128.4737516,Tank Refilling
2547,2547,316.486088,286.737737,5.599976,5.367932,-34.3349474,Taking a bath
2548,2548,314.6130783,308.7338571,5.560303,5.540466,-6.1233701,Stable
2549,2549,308.4739978,306.5501248,5.551147,5.528259,-8.4081338,Stable
2550,2550,301.3084346,299.4330365,5.517578,5.488586,-4.7773361,Stable
2551,2551,300.7204404,271.3803599,5.505371,5.349731,-24.2104417,Taking a bath
2552,2552,280.0012336,278.0849375,5.360413,5.345154,-5.5434129,Stable
2553,2553,273.7704146,266.5691023,5.331421,5.293274,-8.0695558,Toilet flushing
2554,2554,236.9236841,111.3600582,5.572441,4.987002,-130.3101281,Washing clothes
2555,2555,120.2667115,128.728257,5.033551,5.078774,8.7595739,Stable
2556,2556,135.3731399,159.5774242,5.111221,5.268331,27.115506,Tank Refilling
2557,2557,165.4206499,159.2776203,5.321552,5.298441,-0.3325276,Stable
2558,2558,167.5046839,167.6830666,5.339221,5.30511,-3.6398675,Stable
2559,2559,173.0217796,156.6602231,5.365552,5.240774,-17.903133,Toilet flushing
2560,2560,169.006912,48.0164625,5.29944,4.712552,-113.7917988,Washing clothes
2561,2561,60.7228706,63.3310559,4.760331,4.81122,10.0946956,Stable
2562,2562,74.4019201,86.6806775,4.841201,4.89633,12.2159848,Stable
2563,2563,86.4421686,82.4207155,4.912551,4.89011,-1.0180165,Stable
2564,2564,92.5123909,74.0222191,4.290771,4.197693,-17.5799288,Toilet flushing
2565,2565,69.4072984,607.5147969,4.170227,7.28302,532.0729432,Tank Refilling
2566,2566,616.7119318,613.0312947,7.333374,7.286072,-10.9707628,Toilet flushing
2567,2567,602.6740548,591.0008201,7.247925,7.202148,-12.3990742,Toilet flushing
2568,2568,593.8745322,476.9280875,7.188416,6.523132,-114.4579453,Washing clothes
2569,2569,471.7991672,423.1176931,6.492615,6.190491,-56.8428155,Taking a bath
2570,2570,414.8248384,424.5803068,6.184387,6.210327,6.8245257,Stable
2571,2571,416.1216321,406.9713569,6.15387,6.115723,-10.0773615,Toilet flushing
2572,2572,407.0658566,377.7451939,6.132507,5.953979,-35.0614284,Taking a bath
2573,2573,371.2308179,341.461892,5.905151,5.731201,-30.579225,Taking a bath
2574,2574,343.9674331,346.2095584,5.770874,5.740356,-4.4369008,Toilet flushing
2575,2575,343.145409,331.7177196,5.740356,5.703735,-1.4203796,Toilet flushing
2576,2576,324.2844673,343.4885278,5.62439,5.749512,20.6025105,Stable
2577,2577,313.2316631,323.5071892,5.603027,5.664063,12.3189644,Stable
2578,2578,340.0436884,331.0531664,5.703735,5.667114,-3.0588936,Toilet flushing
2579,2579,337.5076934,336.9921891,5.688477,5.722046,6.5009647,Stable
2580,2580,337.2966052,333.447037,5.722046,5.700684,-3.4573482,Stable
2581,2581,304.6987385,238.1933929,5.517578,5.148315,-66.3026251,Washing clothes
2582,2582,249.8961267,242.4474711,5.181885,5.181885,2.6069662,Stable
2583,2583,237.6716173,220.1490229,5.117798,5.056763,-14.7553863,Toilet flushing
2584,2584,221.3393464,246.47708,5.044556,5.215454,32.7834569,Stable
2585,2585,249.2099335,253.1487001,5.230713,5.245972,3.0094908,Stable
2586,2586,258.250671,536.4950488,5.267334,6.851196,269.3789517,Tank Refilling
2587,2587,625.6288784,719.3445165,7.366943,7.925416,98.4500184,Tank Refilling
2588,2588,727.4173825,732.2351643,7.995605,7.998657,3.7756182,Stable
2589,2589,737.8896625,736.1845185,8.023071,8.03833,4.8628436,Stable
2590,2590,740.937989,728.0972133,8.050537,7.983398,-11.705088,Toilet flushing
2591,2591,742.8283805,727.5599388,8.050537,7.96814,-12.1356862,Toilet flushing
2592,2592,728.6677747,723.6918136,7.983398,7.955933,-2.2724899,Stable
2593,2593,728.7201381,692.5389539,7.966613,7.772827,-32.881725,Taking a bath
2594,2594,668.4614775,667.5760397,7.617188,7.615662,-0.9087697,Stable
2595,2595,611.0884621,607.6541327,7.38944,7.35212,-12.2904508,Toilet flushing
2596,2596,613.8361307,603.1836552,7.401994,7.36504,-1.6366368,Stable
2597,2597,619.3404197,598.2305181,7.43601,7.310224,-18.6784112,Toilet flushing
2598,2598,610.5400299,473.9642093,7.379221,6.705001,-135.9928563,Washing clothes
2599,2599,485.094973,485.3643486,6.741552,6.782144,7.0984791,Stable
2600,2600,499.5634931,527.2418724,6.801441,6.954311,25.9713251,Tank Refilling
2601,2601,520.7691178,512.0661595,6.774902,6.713867,-6.1216063,Toilet flushing
2602,2602,521.570734,540.7573466,6.774902,6.896973,21.0574675,Stable
2603,2603,455.0321818,369.4928168,6.408691,5.92041,-84.1179573,Washing clothes
2604,2604,365.1155469,326.8556773,6.128463,5.948857,-37.7826881,Taking a bath
2605,2605,333.6231559,224.3407065,5.97675,5.394949,-111.955496,Washing clothes
2606,2606,225.922549,256.5372356,5.42121,5.592672,27.9247625,Tank Refilling
2607,2607,217.1916997,233.780425,5.010986,5.096436,10.3565218,Stable
2608,2608,228.5036667,222.0065569,5.06897,5.072021,3.1275298,Stable
2609,2609,220.3639299,220.0062924,5.023193,5.026245,3.9375608,Stable
2610,2610,216.9353737,121.9925503,5.029297,4.452515,-97.5290866,Washing clothes
2611,2611,125.4308504,103.7699602,4.46167,4.379272,-15.3345598,Toilet flushing
2612,2612,112.1658347,100.604943,4.437256,4.351807,-12.8896063,Toilet flushing
2613,2613,98.3215744,111.7835862,4.354858,4.400635,9.3327001,Stable
2614,2614,96.9374209,385.289723,4.327393,5.987549,290.5231989,Tank Refilling
2615,2615,459.826471,724.8202092,6.402588,7.955933,269.5138585,Tank Refilling
2616,2616,739.828818,723.747691,8.044434,7.977295,-13.5196031,Toilet flushing
2617,2617,636.7146026,572.2684397,7.455444,7.086182,-68.532514,Washing clothes
2618,2618,556.7835702,569.6168865,6.994629,7.046509,6.8655005,Stable
2619,2619,550.1826669,552.7506216,6.951904,6.991577,2.6417693,Stable
2620,2620,555.266027,562.9920897,6.997681,7.009888,-2.6270088,Stable
2621,2621,568.3839107,555.0212822,7.178638,7.092868,-19.9180581,Toilet flushing
2622,2622,545.161395,537.5479011,7.079646,6.995709,-12.7118573,Toilet flushing
2623,2623,536.9318396,533.5638566,7.03453,7.01413,-2.2097176,Stable
2624,2624,539.0940546,695.4453673,6.896973,7.8125,161.183432,Tank Refilling
2625,2625,648.06901,706.5142192,7.507324,7.873535,66.1954633,Tank Refilling
2626,2626,713.6036269,752.3732547,7.873535,8.117676,37.9667267,Tank Refilling
2627,2627,702.3630411,594.1717246,7.8125,7.202148,-103.9170567,Washing clothes
2628,2628,539.3606015,486.6246825,6.896973,6.591797,-55.7696185,Taking a bath
2629,2629,514.088752,513.3469786,6.713867,6.713867,0.8654112,Stable
2630,2630,521.5081825,508.5056414,6.774902,6.713867,-9.7961176,Toilet flushing
2631,2631,468.1277599,454.838918,6.469727,6.408691,-15.3727966,Toilet flushing
2632,2632,485.4455262,383.7174858,6.591797,5.981445,-100.3288406,Washing clothes
2633,2633,371.6008589,354.4901011,5.92041,5.79834,-17.5637683,Toilet flushing
2634,2634,298.2510528,266.7988241,5.493164,5.310059,-33.7069286,Taking a bath
2635,2635,279.189722,290.393924,5.397034,5.4245,5.9630389,Stable
2636,2636,276.0742397,195.9979739,5.369568,4.888916,-82.9683074,Washing clothes
2637,2637,196.9905739,175.4001991,4.888916,4.754639,-20.8543144,Toilet flushing
2638,2638,172.6176869,176.5175731,4.754639,4.766846,-0.9726469,Stable
2639,2639,173.2453626,163.9549969,4.762268,4.721069,-2.6401096,Toilet flushing
2640,2640,159.5298568,161.4948156,4.704285,4.699707,2.8661186,Stable
2641,2641,257.2430966,392.6984631,5.224609,6.018066,139.3892578,Tank Refilling
2642,2642,397.0265837,387.0008103,6.040955,6.008911,-4.5083147,Toilet flushing
2643,2643,389.3675673,391.3357337,6.044006,6.004333,-10.4459007,Toilet flushing
2644,2644,394.5281752,385.672773,6.06842,5.978394,-13.8103769,Toilet flushing
2645,2645,368.0855055,280.791328,5.92041,5.371094,-90.4841545,Washing clothes
2646,2646,271.6327291,218.4202881,5.310059,5.004883,-54.2994765,Taking a bath
2647,2647,202.803365,201.4369125,4.931641,4.898071,-9.0351706,Toilet flushing
2648,2648,199.4594023,202.8518991,4.888916,4.919434,3.5757008,Stable
2649,2649,178.8612694,187.1434599,4.806519,4.858398,5.5736199,Stable
2650,2650,201.2911804,202.0371934,4.931641,4.922485,-0.8799425,Stable
2651,2651,193.9621203,186.7360894,4.89502,4.824829,-15.696554,Toilet flushing
2652,2652,190.8697068,196.248522,4.852295,4.885864,9.5939565,Stable
2653,2653,193.6350072,180.5940716,4.870605,4.806519,-14.1400808,Toilet flushing
2654,2654,187.5930351,187.6094204,4.84314,4.833984,1.3411682,Stable
2655,2655,125.8107881,122.4954375,4.492188,4.455566,-8.1577743,Toilet flushing
2656,2656,121.2379662,113.677325,4.467773,4.440308,0.1549906,Stable
2657,2657,123.9093801,128.1275661,4.486084,4.492188,4.5585189,Stable
2658,2658,133.9955256,122.0832689,4.507446,4.443359,-14.4263868,Toilet flushing
2659,2659,112.0931445,113.1925366,4.428101,4.434204,-3.6820976,Stable
2660,2660,101.9632873,104.6302411,4.333496,4.336548,1.3495845,Stable
2661,2661,100.6979355,84.1480374,4.367065,4.220581,-23.516823,Toilet flushing
2662,2662,81.0608622,87.5843276,4.202271,4.241943,4.1156015,Stable
2663,2663,88.3339326,80.6554248,4.290771,4.197693,-20.0035884,Toilet flushing
2664,2664,66.0384935,606.3212934,4.170227,7.28302,538.9110698,Tank Refilling
2665,2665,617.344823,601.1931983,7.366943,7.25708,-19.0297244,Toilet flushing
2666,2666,574.1975503,586.138628,7.061768,7.15332,11.2405966,Stable
2667,2667,556.6102957,562.7837464,6.994629,7.046509,4.8729564,Stable
2668,2668,554.868235,561.8112106,6.951904,6.991577,7.9442163,Stable
2669,2669,538.7617487,694.4088438,6.896973,7.8125,155.7327211,Tank Refilling
2670,2670,645.3508162,711.1137918,7.507324,7.873535,61.2079654,Tank Refilling
2671,2671,710.7602285,755.5883271,7.873535,8.117676,45.9373856,Tank Refilling
2672,2672,698.5227821,594.4296452,7.8125,7.202148,-101.9692216,Washing clothes
2673,2673,544.5672904,486.9062052,6.896973,6.591797,-49.7270799,Taking a bath
2674,2674,490.1461406,497.6542419,6.628418,6.646729,0.8932038,Stable
2675,2675,500.4518044,481.5460731,6.640625,6.57959,-12.454501,Toilet flushing
2676,2676,472.962679,463.10904,6.509399,6.451416,-9.1926207,Toilet flushing
2677,2677,279.2846608,419.7431588,5.374146,6.19812,138.9442829,Tank Refilling
2678,2678,489.127601,737.8205211,6.610107,8.035278,246.3502874,Tank Refilling
2679,2679,726.2897797,729.3974971,7.998657,7.992554,1.7523589,Stable
2680,2680,737.218734,735.5375061,8.032227,8.026123,-5.2633644,Stable
2681,2681,751.279485,738.6493759,8.09021,8.050537,-6.2875029,Toilet flushing
2682,2682,705.0351165,748.9286273,7.873535,8.117676,39.1171163,Tank Refilling
2683,2683,698.8635176,595.1042325,7.8125,7.202148,-106.6681479,Washing clothes
2684,2684,593.9910883,646.0809088,7.337825,7.61952,47.4103282,Tank Refilling
2685,2685,628.9739716,624.5080964,7.394409,7.368469,-8.7731187,Stable
2686,2686,615.2659467,548.1685399,7.351685,6.915283,-75.7089684,Washing clothes
2687,2687,551.8712139,457.6401843,6.942749,6.393433,-90.1616068,Washing clothes
2688,2688,445.5910383,452.6675653,6.349182,6.387329,5.6936263,Stable
2689,2689,451.3850066,442.6819614,6.355286,6.32019,-8.3161857,Toilet flushing
2690,2690,450.5531051,444.5609968,6.344604,6.336975,-4.2533294,Stable
2691,2691,445.8392898,437.1050499,6.338501,6.295776,-4.1998219,Toilet flushing
2692,2692,440.1554019,440.7860946,6.303406,6.314087,3.6732815,Stable
2693,2693,444.4377113,412.6536843,6.347656,6.169128,-27.1290022,Taking a bath
2694,2694,417.5013428,410.7619847,6.15387,6.115723,-3.6777056,Toilet flushing
2695,2695,405.7384449,377.6805387,6.132507,5.953979,-26.0689022,Taking a bath
2696,2696,377.4968754,297.9574754,5.92041,5.493164,-76.6960048,Washing clothes
2697,2697,354.6355758,268.2030645,5.79834,5.310059,-85.6786866,Washing clothes
2698,2698,239.2988864,104.7805327,5.126953,4.394531,-124.1001548,Washing clothes
2699,2699,143.8349644,184.8733369,4.577637,4.821777,37.2400096,Tank Refilling
2700,2700,138.0845023,133.6757382,4.577637,4.516602,-8.58476,Toilet flushing
2701,2701,165.5017415,144.3971353,4.699707,4.577637,-17.8055903,Toilet flushing
2702,2702,146.1238505,131.4904626,4.577637,4.516602,-14.5785101,Toilet flushing
2703,2703,124.1871754,114.1022746,4.492188,4.415894,-17.7589877,Toilet flushing
2704,2704,124.1419728,120.6148324,4.458618,4.473877,6.2483551,Stable
2705,2705,135.3613533,132.3129757,4.525757,4.528809,5.35957,Stable
2706,2706,128.9606935,136.244879,4.534912,4.556274,6.8211915,Stable
2707,2707,142.0917246,140.8125374,4.568481,4.577637,1.4988571,Stable
2708,2708,141.9511352,135.9227562,4.589844,4.56543,0.499183,Stable
2709,2709,129.7255569,131.4565556,4.537964,4.534912,-3.999241,Stable
2710,2710,135.1671709,139.3073485,4.516602,4.577637,7.3359837,Stable
2711,2711,158.5709741,109.6482421,4.699707,4.394531,-56.5834696,Taking a bath
2712,2712,127.3357069,145.6947485,4.516602,4.577637,13.7207104,Stable
2713,2713,137.9828739,134.6100611,4.544067,4.516602,-0.4017208,Stable
2714,2714,126.7521812,285.2353752,4.495239,5.392456,149.8430152,Tank Refilling
2715,2715,312.7125106,724.1463385,5.587769,7.962036,405.8801871,Tank Refilling
2716,2716,731.6242528,734.167816,7.983398,8.004761,7.3491275,Stable
2717,2717,734.6883272,743.7336674,8.013916,8.096313,13.0346671,Stable
2718,2718,736.4070573,727.1636491,8.02002,7.989501,-9.6715758,Toilet flushing
2719,2719,728.6705945,729.6950667,8.010864,7.986451,-8.7954159,Stable
2720,2720,720.597709,706.9052572,7.925416,7.852172,-15.1751698,Toilet flushing
2721,2721,691.749739,678.0965547,7.751465,7.681274,-9.2032158,Toilet flushing
2722,2722,698.9579598,684.7540248,7.809448,7.702637,-17.5551032,Toilet flushing
2723,2723,671.4436486,601.5485427,7.659912,7.263184,-63.4493725,Washing clothes
2724,2724,596.858359,519.731929,7.192993,6.75354,-78.1118617,Washing clothes
2725,2725,505.62722,513.0686533,6.710815,6.719971,6.088851,Stable
2726,2726,501.7167404,481.7321555,6.661987,6.573486,-14.228426,Toilet flushing
2727,2727,494.2567071,503.8078223,6.640625,6.652832,5.1631239,Stable
2728,2728,498.2775448,494.0625456,6.661987,6.607056,-5.415477,Toilet flushing
2729,2729,497.3262306,492.0793103,6.671143,6.591797,-16.7950479,Toilet flushing
2730,2730,501.8447251,482.066648,6.68335,6.539917,-27.8228823,Toilet flushing
2731,2731,483.6082363,466.464066,6.549072,6.469727,-18.571091,Toilet flushing
2732,2732,465.1423718,457.7305701,6.436157,6.442261,0.2736541,Stable
2733,2733,454.6451616,459.8113726,6.375122,6.436157,7.4945972,Stable
2734,2734,462.3994848,463.3055316,6.433105,6.439209,2.7622032,Stable
2735,2735,469.7079669,463.3306623,6.47583,6.427002,-11.0679944,Toilet flushing
2736,2736,467.3900927,451.5982522,6.460571,6.350708,-20.8982074,Toilet flushing
2737,2737,429.9130607,331.9980657,6.237793,5.709839,-89.4046931,Washing clothes
2738,2738,328.9920335,340.3476683,5.685425,5.715942,5.7703158,Stable
2739,2739,329.4774868,475.2470591,5.67627,6.503296,139.8359693,Tank Refilling
2740,2740,421.992801,336.5428207,6.185913,5.715942,-83.470742,Washing clothes
2741,2741,206.0827933,155.1221125,4.974365,4.650879,-54.8521523,Taking a bath
2742,2742,149.0819517,444.5845999,4.605103,6.347656,304.5728932,Tank Refilling
2743,2743,441.3768047,436.8126744,6.298828,6.274414,-5.3389333,Stable
2744,2744,431.5522024,438.0986545,6.262207,6.298828,10.5835945,Stable
2745,2745,429.7156848,409.609163,6.265259,6.12793,-27.6372511,Toilet flushing
2746,2746,244.5567048,250.1010566,5.166626,5.206299,5.2278077,Stable
2747,2747,239.4909997,248.4135597,5.166626,5.175781,5.882301,Stable
2748,2748,238.6629913,251.3008437,5.154419,5.200195,4.1140545,Stable
2749,2749,239.6761932,228.4162276,5.175781,5.075073,-22.0718772,Toilet flushing
2750,2750,225.8845155,227.2788205,5.062866,5.072021,4.0442978,Stable
2751,2751,211.4841768,215.2535034,5.007935,4.986572,-7.5680643,Stable
2752,2752,215.5067116,202.2859901,5.026245,4.937744,-14.9146948,Toilet flushing
2753,2753,196.4689269,197.0506756,4.901123,4.882813,-1.5480978,Stable
2754,2754,197.6700225,189.2173362,4.879761,4.840088,-5.3117171,Toilet flushing
2755,2755,188.322011,178.2835005,4.849243,4.779053,-13.6607696,Toilet flushing
2756,2756,183.0228809,171.2592572,4.797363,4.779053,-7.8208665,Stable
2757,2757,166.5336474,314.48335,4.734802,5.554199,141.4032484,Tank Refilling
2758,2758,515.3873055,507.8891065,6.719971,6.726074,-1.2982993,Stable
2759,2759,510.4727334,662.3899356,6.744385,7.606506,143.6586186,Tank Refilling
2760,2760,720.4669654,722.5892109,7.945251,7.963562,2.5912741,Stable
2761,2761,724.1045481,732.8954108,7.93457,7.989501,11.5258193,Stable
2762,2762,722.5265394,721.3534202,7.955933,7.963562,-1.5242497,Stable
2763,2763,727.750894,720.9261692,7.983398,7.955933,-4.74235,Stable
2764,2764,730.2453866,717.7040282,7.992554,7.901001,-14.6743054,Toilet flushing
2765,2765,736.7103998,727.0430751,8.016968,7.986451,-8.0705021,Toilet flushing
2766,2766,730.4367105,740.5951456,8.004761,8.074951,17.0236966,Stable
2767,2767,740.0954887,747.4452824,8.023071,8.096313,8.3479145,Stable
2768,2768,748.3878086,751.4318626,8.084106,8.114624,6.518438,Stable
2769,2769,754.0809371,760.0317831,8.145142,8.181763,6.9436889,Stable
2770,2770,760.5058829,776.1586181,8.178711,8.26416,13.736936,Stable
2771,2771,761.7356036,758.4909314,8.200073,8.1604,-11.573328,Toilet flushing
2772,2772,719.6787214,733.3390011,7.958984,7.99408,6.7622747,Stable
2773,2773,734.8926466,713.9924967,7.997131,7.873535,-22.5568722,Toilet flushing
2774,2774,709.8058136,700.2779892,7.890319,7.847595,-6.7370894,Toilet flushing
2775,2775,703.1422188,694.8016435,7.843018,7.76062,-11.0356116,Toilet flushing
2776,2776,697.5956044,696.4258701,7.830811,7.800293,-8.3324172,Toilet flushing
2777,2777,700.139014,707.3012234,7.809448,7.839966,7.8771231,Stable
2778,2778,711.9134134,698.1238755,7.87201,7.815552,-13.9658485,Toilet flushing
2779,2779,710.4220641,707.9272241,7.86438,7.885742,3.0924781,Stable
2780,2780,709.3195764,706.023626,7.893372,7.865906,-9.1458201,Stable
2781,2781,711.3503598,754.9322581,7.873535,8.117676,45.743752,Tank Refilling
2782,2782,696.0414146,589.5233966,7.8125,7.202148,-100.6707555,Washing clothes
2783,2783,537.5111163,489.0437304,6.896973,6.591797,-55.0543883,Taking a bath
2784,2784,473.5431981,473.9568397,6.488037,6.530762,7.8042547,Stable
2785,2785,473.923848,472.4247153,6.518555,6.484985,-10.0096521,Toilet flushing
2786,2786,464.9214389,458.5572619,6.466675,6.427002,-11.7619686,Toilet flushing
2787,2787,450.2715347,451.7964861,6.387329,6.375122,1.8729452,Stable
2788,2788,466.8739479,452.2710458,6.491089,6.408691,-18.9031362,Toilet flushing
2789,2789,428.0155112,421.6056414,6.240845,6.207275,-4.1769459,Toilet flushing
2790,2790,427.4918679,394.1254317,6.216431,6.054688,-29.4980205,Taking a bath
2791,2791,391.2530511,389.3251668,6.036377,6.002808,-4.7008076,Toilet flushing
2792,2792,378.1015597,374.1783315,5.938721,5.914307,-4.2266057,Stable
2793,2793,367.2648873,303.8746859,5.905151,5.499268,-65.1671409,Washing clothes
2794,2794,295.3461433,264.501692,5.493164,5.310059,-29.8731196,Taking a bath
2795,2795,294.3638486,195.8157727,5.493164,4.882813,-104.7362194,Washing clothes
2796,2796,217.3219698,142.2394765,5.004883,4.577637,-77.1366143,Washing clothes
2797,2797,182.2739737,126.0734181,4.821777,4.516602,-50.1957692,Taking a bath
2798,2798,85.7166955,137.9675524,4.272461,4.577637,48.4292216,Tank Refilling
2799,2799,244.9332571,621.7844969,5.187988,7.385254,378.1620851,Tank Refilling
2800,2800,704.8055047,645.4314312,7.873535,7.507324,-64.3195786,Washing clothes
2801,2801,699.3134536,730.0194,7.8125,7.995605,27.7397931,Tank Refilling
2802,2802,765.6293476,732.5477102,8.178711,7.995605,-28.5257473,Taking a bath
2803,2803,725.975991,695.5941757,7.995605,7.8125,-27.2847173,Taking a bath
2804,2804,758.996605,670.3056928,8.178711,7.629395,-90.642313,Washing clothes
2805,2805,710.1812022,668.461372,7.873535,7.629395,-42.8364869,Taking a bath
2806,2806,680.6546279,729.2049653,7.69043,7.995605,53.4065674,Tank Refilling
2807,2807,678.9236341,706.9560911,7.69043,7.873535,33.666366,Tank Refilling
2808,2808,651.1692365,712.8093549,7.507324,7.873535,65.0084471,Tank Refilling
2809,2809,696.5115502,681.7951462,7.8125,7.69043,-23.9344041,Toilet flushing
2810,2810,749.5481528,731.8309789,8.117676,7.995605,-21.9981028,Toilet flushing
2811,2811,727.6322078,709.4091333,7.995605,7.873535,-25.6870851,Toilet flushing
2812,2812,707.0035475,727.3515243,7.844543,7.962036,20.5651117,Stable
2813,2813,726.6752578,729.1097274,7.958984,7.99408,2.4286992,Stable
2814,2814,726.0790335,714.2840595,7.997131,7.873535,-21.8251737,Toilet flushing
2815,2815,707.8095205,704.4916852,7.890319,7.847595,-2.8730445,Toilet flushing
2816,2816,706.5277278,685.0782854,7.843018,7.76062,-18.101572,Toilet flushing
2817,2817,702.2533325,693.6889108,7.830811,7.800293,-6.5059857,Toilet flushing
2818,2818,703.0957433,706.3162395,7.809448,7.839966,4.9730939,Stable
2819,2819,705.6597579,698.6185575,7.87201,7.815552,-11.6052733,Toilet flushing
2820,2820,692.3809244,667.0523107,7.756042,7.63855,-18.0299344,Toilet flushing
2821,2821,666.1849066,623.2504208,7.624817,7.377625,-39.546307,Taking a bath
2822,2822,631.4297612,620.2617423,7.394409,7.368469,-3.0232235,Stable
2823,2823,617.1523678,540.4386343,7.351685,6.915283,-80.1436454,Washing clothes
2824,2824,550.5576916,458.8401297,6.942749,6.393433,-91.9164309,Washing clothes
2825,2825,448.7790583,448.4825537,6.349182,6.387329,8.1082697,Stable
2826,2826,446.8587042,444.1940129,6.355286,6.32019,-9.3038269,Toilet flushing
2827,2827,441.0044416,441.1701438,6.344604,6.336975,0.6768155,Stable
2828,2828,447.3973219,432.4733615,6.338501,6.295776,-6.5921723,Toilet flushing
2829,2829,441.2277545,444.3176708,6.303406,6.314087,4.8385456,Stable
2830,2830,441.7943715,416.6790104,6.347656,6.169128,-31.6311554,Taking a bath
2831,2831,416.459725,409.2803178,6.15387,6.115723,-4.3296991,Toilet flushing
2832,2832,405.320383,374.9906635,6.132507,5.953979,-31.6335943,Taking a bath
2833,2833,372.5775841,379.5706412,5.944824,5.944824,2.4734025,Stable
2834,2834,381.0629567,384.0279794,5.97229,5.981445,3.5285375,Stable
2835,2835,394.9616925,390.3671494,6.031799,6.040955,2.8179708,Stable
2836,2836,398.9753334,399.5365171,6.05011,6.103516,13.6587697,Stable
2837,2837,394.476074,305.47454,6.057739,5.516052,-92.3639963,Washing clothes
2838,2838,287.4034921,290.4076708,5.397034,5.4245,2.0476812,Stable
2839,2839,278.963381,192.6814215,5.369568,4.888916,-83.3117001,Washing clothes
2840,2840,175.787579,139.7007802,4.766846,4.556274,-32.4099356,Taking a bath
2841,2841,139.4890967,133.2528548,4.544067,4.516602,-3.967141,Stable
2842,2842,127.4516544,282.009096,4.495239,5.392456,159.0114878,Tank Refilling
2843,2843,314.9671326,724.6144225,5.587769,7.962036,412.0269626,Tank Refilling
2844,2844,724.0673059,729.7540349,7.983398,8.004761,0.8153007,Stable
2845,2845,730.1254994,744.7441439,8.013916,8.096313,18.0321223,Stable
2846,2846,738.092898,731.8556774,8.02002,7.989501,-6.1015518,Toilet flushing
2847,2847,729.3202929,729.6886756,8.010864,7.986451,-6.2359415,Stable
2848,2848,713.6987599,705.8467235,7.925416,7.852172,-17.0732764,Toilet flushing
2849,2849,685.2165757,675.7884249,7.751465,7.681274,-8.9360022,Toilet flushing
2850,2850,701.8903698,675.7995687,7.809448,7.702637,-15.7248469,Toilet flushing
2851,2851,673.0505405,607.466831,7.659912,7.263184,-66.6430976,Washing clothes
2852,2852,587.2882401,512.569081,7.192993,6.75354,-80.0490257,Washing clothes
2853,2853,512.9036542,512.1233502,6.710815,6.719971,2.9897062,Stable
2854,2854,504.9351339,488.4692069,6.661987,6.573486,-14.7893447,Toilet flushing
2855,2855,496.7194049,498.3393198,6.640625,6.652832,4.3263078,Stable
2856,2856,497.8553719,486.550294,6.655884,6.564331,-16.8572961,Toilet flushing
2857,2857,485.5240921,488.1181064,6.561279,6.561279,1.7473506,Stable
2858,2858,488.6100952,487.118879,6.591797,6.57959,-4.6537511,Stable
2859,2859,486.1616598,476.6615874,6.564331,6.533813,-3.4659385,Toilet flushing
2860,2860,481.9391668,469.4371707,6.549072,6.506348,-3.6799452,Toilet flushing
2861,2861,479.363366,469.580178,6.530762,6.503296,-6.9939188,Stable
2862,2862,475.5482045,480.0692204,6.521606,6.564331,8.3145707,Stable
2863,2863,473.2607415,476.5686604,6.503296,6.533813,8.5210774,Stable
2864,2864,474.5516227,401.8674524,6.500244,6.115723,-66.7581189,Washing clothes
2865,2865,345.8299931,271.5005529,5.767822,5.34668,-72.5807339,Washing clothes
2866,2866,272.4923756,251.6486037,5.322266,5.230713,-15.9488234,Toilet flushing
2867,2867,252.303412,256.6369867,5.221558,5.224609,4.4560888,Stable
2868,2868,257.6619481,254.0465867,5.267334,5.215454,-8.3147092,Toilet flushing
2869,2869,251.5782763,244.0600495,5.230713,5.157471,-13.537075,Toilet flushing
2870,2870,235.7757608,227.816767,5.154419,5.090332,-10.4447961,Toilet flushing
2871,2871,219.3533968,209.487496,5.053711,5.001831,-6.6682624,Toilet flushing
2872,2872,209.1158695,205.2152991,4.989624,4.925537,-14.7123245,Toilet flushing
2873,2873,203.8040391,203.692048,4.931641,4.922485,-6.2567973,Stable
2874,2874,196.1063559,185.0696086,4.89502,4.824829,-11.1863853,Toilet flushing
2875,2875,184.6851016,194.8046894,4.852295,4.885864,9.4906682,Stable
2876,2876,193.4811476,179.5000638,4.870605,4.806519,-12.395916,Toilet flushing
2877,2877,189.0126204,184.871566,4.84314,4.833984,-1.1737132,Stable
2878,2878,165.3012263,137.1401183,4.699707,4.577637,-22.7342654,Toilet flushing
